UB,LB,X,Y,Z
-2.5846387474885617,5.724417532865083,-0.1499999999999999,0.0,0.0
-2.121342901481885,4.896052553617775,-0.1499999999999999,0.0,0.0085
-141.03542331791806,148.12521092996684,-0.1499999999999999,0.0,0.0169999999999999
-129.12163478464115,138.08983858676075,-0.1499999999999999,0.0,0.0254999999999999
-109.56554727562919,119.71742115756653,-0.1499999999999999,0.0,0.034
-170.1645116982159,181.4213366449112,-0.1499999999999999,0.0,0.0425
-98.1160785074504,110.22525910567205,-0.1499999999999999,0.0,0.051
-140.5212428314206,153.5524131213692,-0.1499999999999999,0.0,0.0594999999999999
-16.050596876575554,29.96738604197826,-0.1499999999999999,0.0,0.068
-28.308748777575126,43.049383456627574,-0.1499999999999999,0.0,0.0764999999999999
-32.34961199344537,47.676736856178174,-0.1499999999999999,0.0,0.085
-33.11121517053663,48.894276591681866,-0.1499999999999999,0.0,0.0935
-26.96017769724228,42.94958582262864,-0.1499999999999999,0.0,0.102
-16.37011771583854,32.58492634334891,-0.1499999999999999,0.0,0.1105
-31.49406546015458,48.483906995289196,-0.1499999999999999,0.0,0.119
-48.95652435679213,67.4360110823146,-0.1499999999999999,0.0,0.1275
-83.15374909595975,105.05315115390998,-0.1499999999999999,0.0,0.136
-99.25705240023723,124.19034276032679,-0.1499999999999999,0.0,0.1445
-51.956220887565856,76.90922512017639,-0.1499999999999999,0.0,0.153
-85.66171957160336,105.19272593484115,-0.1499999999999999,0.0,0.1615
-5.488347569779686,17.827763610125835,-0.1499999999999999,0.0,0.17
-18.514946091792247,21.46928134384806,-0.135,0.0,0.0
0.005476210224974792,0.005740276030425207,-0.135,0.0,0.0085
0.006687216217058924,0.008470816714005971,-0.135,0.0,0.0169999999999999
0.008184184426160358,0.010766109945200823,-0.135,0.0,0.0254999999999999
0.00897345470202199,0.013209336537124217,-0.135,0.0,0.034
0.010398356359870931,0.014049400506599868,-0.135,0.0,0.0425
0.011249258134989023,0.015063187726499795,-0.135,0.0,0.051
0.011550640255326497,0.015736031762216326,-0.135,0.0,0.0594999999999999
0.011961300250651502,0.01553643575520722,-0.135,0.0,0.068
0.012193407607215592,0.01507439549305614,-0.135,0.0,0.0764999999999999
0.012342499420831595,0.014728045734602378,-0.135,0.0,0.085
0.012824248839003603,0.014409002941634802,-0.135,0.0,0.0935
0.012964655520362257,0.015099601945042071,-0.135,0.0,0.102
0.014118635081230232,0.015546750904873168,-0.135,0.0,0.1105
0.015200693745712068,0.01711906831895993,-0.135,0.0,0.119
0.01721238510440446,0.019039693564351937,-0.135,0.0,0.1275
0.02186612528455257,0.023402490954743366,-0.135,0.0,0.136
0.027052244035863662,0.03487580732243338,-0.135,0.0,0.1445
0.034306862257803154,0.04763796348038186,-0.135,0.0,0.153
0.03409367649543887,0.04072532896094188,-0.135,0.0,0.1615
0.004165808998518228,0.01996493092865597,-0.135,0.0,0.17
-76.4781289149388,79.66042185722586,-0.12,0.0,0.0
0.005375159995872264,0.005643655653528536,-0.12,0.0,0.0085
0.006047818839180754,0.0072306656817286465,-0.12,0.0,0.0169999999999999
0.007040530683348291,0.00880909777717091,-0.12,0.0,0.0254999999999999
0.007613821804292827,0.010270007173158173,-0.12,0.0,0.034
0.00848126838949837,0.01071351102636743,-0.12,0.0,0.0425
0.009065893626321637,0.011129725100442361,-0.12,0.0,0.051
0.009260949519058145,0.011403571595300654,-0.12,0.0,0.0594999999999999
0.009576192799108551,0.011159333577745453,-0.12,0.0,0.068
0.009663913412258567,0.010913754809112431,-0.12,0.0,0.0764999999999999
0.009636275789797618,0.010732458356844382,-0.12,0.0,0.085
0.009330012360456835,0.010756514260149766,-0.12,0.0,0.0935
0.009346050733685872,0.010444191121525526,-0.12,0.0,0.102
0.009272778609985063,0.010431358021463737,-0.12,0.0,0.1105
0.00957274807163049,0.01082351337975771,-0.12,0.0,0.119
0.010417269464714158,0.012209268201341042,-0.12,0.0,0.1275
0.013914816396876237,0.016121667115757365,-0.12,0.0,0.136
0.0228838944821883,0.028197596608768898,-0.12,0.0,0.1445
0.0407122006029211,0.05235548530496948,-0.12,0.0,0.153
0.05536588138073671,0.09559992850338049,-0.12,0.0,0.1615
0.03568442261095278,0.04097498905231842,-0.12,0.0,0.17
-893.1890758428507,908.7452101959292,-0.1060660171779821,-0.1060660171779821,0.0
-104.27575662271818,107.12794738009666,-0.1060660171779821,-0.1060660171779821,0.008095238095238
-32.67253284795372,39.995921162788605,-0.1060660171779821,-0.1060660171779821,0.0161904761904762
-60.349811221125165,69.49224053807895,-0.1060660171779821,-0.1060660171779821,0.0242857142857142
3.914054666214887,6.541960149793243,-0.1060660171779821,-0.1060660171779821,0.0323809523809523
2.627765869933726,9.207981160202547,-0.1060660171779821,-0.1060660171779821,0.0404761904761904
-3.8228346603854657,16.720741421332292,-0.1060660171779821,-0.1060660171779821,0.0485714285714285
-12.530660514398505,26.514302731092755,-0.1060660171779821,-0.1060660171779821,0.0566666666666666
-11.285797318932925,26.076293906445745,-0.1060660171779821,-0.1060660171779821,0.0647619047619047
-9.801977845709064,25.380610569549557,-0.1060660171779821,-0.1060660171779821,0.0728571428571428
-6.422111545779753,22.528308659141118,-0.1060660171779821,-0.1060660171779821,0.0809523809523809
-8.529302237648801,25.038320795642655,-0.1060660171779821,-0.1060660171779821,0.089047619047619
-0.2736198050004184,16.955294216195988,-0.1060660171779821,-0.1060660171779821,0.0971428571428571
5.727813535917559,11.087896536218274,-0.1060660171779821,-0.1060660171779821,0.1052380952380952
6.665327364034512,10.487655902645018,-0.1060660171779821,-0.1060660171779821,0.1133333333333333
4.18820489835093,13.980264254472084,-0.1060660171779821,-0.1060660171779821,0.1214285714285714
8.189833284354627,12.19749273074888,-0.1060660171779821,-0.1060660171779821,0.1295238095238095
10.750208114849428,13.19677769046248,-0.1060660171779821,-0.1060660171779821,0.1376190476190476
12.044586360105157,14.737817694868319,-0.1060660171779821,-0.1060660171779821,0.1457142857142857
13.618314875189704,14.246734429811543,-0.1060660171779821,-0.1060660171779821,0.1538095238095238
2.79399192118613,21.87704203721866,-0.1060660171779821,-0.1060660171779821,0.1619047619047619
-125.67573359977693,143.52590273603516,-0.1060660171779821,-0.1060660171779821,0.17
-11795.826340368347,11825.386691998536,-0.1060660171779821,0.1060660171779821,0.0
-1.163428505738209,4.492336898488585,-0.1060660171779821,0.1060660171779821,0.0089473684210526
-55.706491214190905,63.077622128741254,-0.1060660171779821,0.1060660171779821,0.0178947368421052
-48.83990433203672,57.83799243201934,-0.1060660171779821,0.1060660171779821,0.0268421052631579
4.962209285312285,5.414397105895744,-0.1060660171779821,0.1060660171779821,0.0357894736842105
5.581374391346727,6.071105152439766,-0.1060660171779821,0.1060660171779821,0.0447368421052631
5.9288746426665675,6.9195537486593395,-0.1060660171779821,0.1060660171779821,0.0536842105263157
0.7772245849563495,13.324173700713171,-0.1060660171779821,0.1060660171779821,0.0626315789473684
-6.034475101600369,21.0604123158572,-0.1060660171779821,0.1060660171779821,0.071578947368421
-9.684826395425343,25.438689897962146,-0.1060660171779821,0.1060660171779821,0.0805263157894736
-13.397453024138425,29.664614956478953,-0.1060660171779821,0.1060660171779821,0.0894736842105263
-6.561237612832214,23.123249067038827,-0.1060660171779821,0.1060660171779821,0.0984210526315789
0.06991187202112492,16.639927708860796,-0.1060660171779821,0.1060660171779821,0.1073684210526315
3.662154333667335,13.402122370601457,-0.1060660171779821,0.1060660171779821,0.1163157894736842
5.070693708164713,12.994149510000328,-0.1060660171779821,0.1060660171779821,0.1252631578947368
3.003586905176003,17.844183359155803,-0.1060660171779821,0.1060660171779821,0.1342105263157895
6.17013266133817,18.95766720789774,-0.1060660171779821,0.1060660171779821,0.1431578947368421
-3.1987990934324806,31.96482044195405,-0.1060660171779821,0.1060660171779821,0.1521052631578947
-19.754184973000186,47.81890796473072,-0.1060660171779821,0.1060660171779821,0.1610526315789473
-81.11132813304897,100.85594458500779,-0.1060660171779821,0.1060660171779821,0.17
-101.50469584718977,105.08105939532464,-0.105,0.0,0.0
0.0050928131990738215,0.005752824151896978,-0.105,0.0,0.0085
0.0056027451932942835,0.006018029300540917,-0.105,0.0,0.0169999999999999
0.006087448538355169,0.00733197780274743,-0.105,0.0,0.0254999999999999
0.006344190820676178,0.008713942793832823,-0.105,0.0,0.034
0.007018185681788755,0.009176672322575645,-0.105,0.0,0.0425
0.007589253613744497,0.009590889678483504,-0.105,0.0,0.051
0.007806098121544644,0.009999331449166558,-0.105,0.0,0.0594999999999999
0.008108737086881892,0.009964252532551909,-0.105,0.0,0.068
0.008167756718456223,0.009838763291574577,-0.105,0.0,0.0764999999999999
0.008126155161547355,0.009570553778509645,-0.105,0.0,0.085
0.008154790394672921,0.00892280425551388,-0.105,0.0,0.0935
0.007766158993780638,0.008523781368297163,-0.105,0.0,0.102
0.007388276483860581,0.00816690691512202,-0.105,0.0,0.1105
0.007285377809235278,0.007965538946964322,-0.105,0.0,0.119
0.007310684672733425,0.008535150384203776,-0.105,0.0,0.1275
0.008467017296006045,0.010223370991758155,-0.105,0.0,0.136
0.013541383200941413,0.017306848411015787,-0.105,0.0,0.1445
0.038528548946167064,0.039043669718361325,-0.105,0.0,0.153
0.08375811590717575,0.09506276843503567,-0.105,0.0,0.1615
0.10617523299416819,0.3372911051251699,-0.105,0.0,0.17
-95.51468244975028,99.9951042894371,-0.09596449173246,-0.09596449173246,0.0
0.008396917002696748,0.008423062133984053,-0.09596449173246,-0.09596449173246,0.008095238095238
0.00996738062577964,0.01128972229187416,-0.09596449173246,-0.09596449173246,0.0161904761904762
0.011087171666525914,0.012707931533014086,-0.09596449173246,-0.09596449173246,0.0242857142857142
0.011726551327827961,0.01273338294506527,-0.09596449173246,-0.09596449173246,0.0323809523809523
0.011978121098264346,0.012512690034027055,-0.09596449173246,-0.09596449173246,0.0404761904761904
0.011929699303903528,0.012344423103414071,-0.09596449173246,-0.09596449173246,0.0485714285714285
0.011961285299825758,0.01200800048995816,-0.09596449173246,-0.09596449173246,0.0566666666666666
0.011684384859060842,0.012092169038184358,-0.09596449173246,-0.09596449173246,0.0647619047619047
0.011498346517179223,0.01224380322974001,-0.09596449173246,-0.09596449173246,0.0728571428571428
0.01148170352686984,0.012472779135945534,-0.09596449173246,-0.09596449173246,0.0809523809523809
0.011330758597266592,0.01324650948853178,-0.09596449173246,-0.09596449173246,0.089047619047619
0.011875578436769063,0.013646970298903934,-0.09596449173246,-0.09596449173246,0.0971428571428571
0.012902999375577836,0.014305047160802364,-0.09596449173246,-0.09596449173246,0.1052380952380952
0.01427766192564713,0.01508874911558347,-0.09596449173246,-0.09596449173246,0.1133333333333333
0.0166246298532401,0.0167531022729639,-0.09596449173246,-0.09596449173246,0.1214285714285714
0.018048374938332112,0.021270621226788286,-0.09596449173246,-0.09596449173246,0.1295238095238095
0.023232346436518603,0.028780627511249487,-0.09596449173246,-0.09596449173246,0.1376190476190476
0.031786196465008465,0.03583976908955473,-0.09596449173246,-0.09596449173246,0.1457142857142857
0.03959634395623507,0.04787305981542053,-0.09596449173246,-0.09596449173246,0.1538095238095238
0.04087490572159065,0.04768438886952395,-0.09596449173246,-0.09596449173246,0.1619047619047619
0.008432889211190274,0.023269660251086927,-0.09596449173246,-0.09596449173246,0.17
-11.530024674583727,15.611010107688832,-0.0949011732645103,0.0949011732645103,0.0
0.006332326927642885,0.007188110032675036,-0.0949011732645103,0.0949011732645103,0.0089473684210526
0.007823361537216723,0.008221266449114875,-0.0949011732645103,0.0949011732645103,0.0178947368421052
0.009347745344803298,0.010579118969218503,-0.0949011732645103,0.0949011732645103,0.0268421052631579
0.01027326121199797,0.012696537381888182,-0.0949011732645103,0.0949011732645103,0.0357894736842105
0.010906046846446249,0.013963005281259551,-0.0949011732645103,0.0949011732645103,0.0447368421052631
0.011348984786578135,0.014473999413413263,-0.0949011732645103,0.0949011732645103,0.0536842105263157
0.011616941127324372,0.014477564067681005,-0.0949011732645103,0.0949011732645103,0.0626315789473684
0.011810230644691494,0.01417111768888296,-0.0949011732645103,0.0949011732645103,0.071578947368421
0.012036941358486698,0.013823436927624437,-0.0949011732645103,0.0949011732645103,0.0805263157894736
0.012066788564457781,0.013860454312621819,-0.0949011732645103,0.0949011732645103,0.0894736842105263
0.01252875002140795,0.01371020187966025,-0.0949011732645103,0.0949011732645103,0.0984210526315789
0.012805715497453383,0.013975733005548416,-0.0949011732645103,0.0949011732645103,0.1073684210526315
0.013330907369223132,0.014555460807051468,-0.0949011732645103,0.0949011732645103,0.1163157894736842
0.014325256390759582,0.015948720879171017,-0.0949011732645103,0.0949011732645103,0.1252631578947368
0.016601796979309847,0.01998356327716384,-0.0949011732645103,0.0949011732645103,0.1342105263157895
0.023424679620626315,0.02856636700674788,-0.0949011732645103,0.0949011732645103,0.1431578947368421
0.034048357932268215,0.044601181970186775,-0.0949011732645103,0.0949011732645103,0.1521052631578947
0.045290660283993894,0.0580768825695617,-0.0949011732645103,0.0949011732645103,0.1610526315789473
0.01291313431127439,0.034238920225243066,-0.0949011732645103,0.0949011732645103,0.17
-112.22141556619832,116.06710542491308,-0.0899999999999999,0.0,0.0
0.005075162285375293,0.005961100759368307,-0.0899999999999999,0.0,0.0085
0.005039186491667274,0.005357802705530925,-0.0899999999999999,0.0,0.0169999999999999
0.00536803646041291,0.005886831042745291,-0.0899999999999999,0.0,0.0254999999999999
0.005721281200953058,0.006812321348936544,-0.0899999999999999,0.0,0.034
0.005866106835731365,0.007690812820419036,-0.0899999999999999,0.0,0.0425
